"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.1, 25))",243.7,232.5738,6.0,3.4641
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.15, 10))",15.2194,8.1137,1.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.15, 15))",108.8301,123.2159,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.15, 20))",236.0,235.8728,5.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.15, 25))",358.8333,244.5078,6.3333,3.2146
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.2, 10))",20.0924,10.0077,2.3333,2.3094
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.2, 15))",87.0128,60.2294,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.2, 20))",350.3704,259.1661,5.3333,3.2146
MG:-5 Var:4,z:2.5759 alpha:0.9,"T (z:2.5759,a:0.9,(0.2, 25))",409.6667,156.4619,6.3333,3.2146
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.1, 10))",12.0569,6.1653,1.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.1, 15))",50.2162,64.6486,2.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.1, 20))",70.475,79.352,5.0,3.0
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.1, 25))",191.089,267.6391,6.0,3.4641
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.15, 10))",12.0569,6.1653,1.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.15, 15))",71.7739,82.4657,3.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.15, 20))",126.119,81.4794,5.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.15, 25))",212.0722,251.1143,6.0,3.4641
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.2, 10))",21.5539,13.5697,2.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.2, 15))",111.5861,121.6561,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.2, 20))",350.3704,259.1661,5.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:0.9,"W (z:2.5759,a:0.9,(0.2, 25))",485.3333,25.4034,6.3333,3.2146
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.1, 10))",194.5848,263.9365,3.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.1, 15))",198.9762,261.4576,4.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.1, 20))",350.2222,259.4227,6.3333,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.1, 25))",358.8333,244.5078,8.0,3.0
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.15, 10))",199.4921,260.1105,3.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.15, 15))",261.3333,228.1087,4.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.15, 20))",383.4444,201.8801,6.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.15, 25))",485.3333,25.4034,8.0,3.0
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.2, 10))",206.9958,254.2083,3.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.2, 15))",363.4,236.5981,5.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.2, 20))",483.6667,28.2902,7.0,3.0
MG:-5 Var:4,z:2.5759 alpha:0.95,"CT (z:2.5759,a:0.95,(0.2, 25))",500.0,0.0,8.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.95,"M (z:2.5759,a:0.95,10)",26.1979,17.1857,3.3333,2.0817
MG:-5 Var:4,z:2.5759 alpha:0.95,"M (z:2.5759,a:0.95,15)",151.3333,175.5601,4.3333,3.2146
MG:-5 Var:4,z:2.5759 alpha:0.95,"M (z:2.5759,a:0.95,20)",233.0,231.9677,6.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:0.95,"M (z:2.5759,a:0.95,25)",500.0,0.0,7.0,3.6056
MG:-5 Var:4,z:2.5759 alpha:0.95,"M (z:2.5759,a:0.95,30)",500.0,0.0,9.0,3.6056
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.1, 10))",22.8839,16.7913,2.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.1, 15))",181.4315,274.2404,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.1, 20))",239.6282,237.3387,5.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.1, 25))",311.8571,222.9742,6.6667,2.8868
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.15, 10))",22.8839,16.7913,2.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.15, 15))",205.5091,257.7841,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.15, 20))",371.0833,223.2902,5.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.15, 25))",371.5,222.5685,6.6667,2.8868
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.2, 10))",27.3036,15.4882,2.3333,2.3094
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.2, 15))",154.2745,125.6297,4.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.2, 20))",408.8333,157.9053,5.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"T (z:2.5759,a:0.95,(0.2, 25))",500.0,0.0,6.6667,2.8868
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.1, 10))",15.908,9.6352,1.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.1, 15))",177.5177,277.601,3.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.1, 20))",188.5599,269.9347,5.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.1, 25))",195.0222,264.382,6.3333,3.2146
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.15, 10))",15.908,9.6352,1.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.15, 15))",188.7133,269.9898,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.15, 20))",133.9583,68.0437,5.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.15, 25))",236.3333,235.7166,7.0,3.0
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.2, 10))",32.4005,21.6787,2.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.2, 15))",206.4,256.7452,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.2, 20))",483.6667,28.2902,5.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:0.95,"W (z:2.5759,a:0.95,(0.2, 25))",500.0,0.0,6.6667,2.8868
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.1, 10))",199.1667,260.445,3.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.1, 15))",210.2923,252.7246,4.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.1, 20))",358.6667,244.7965,6.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.1, 25))",485.3333,25.4034,8.3333,3.0551
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.15, 10))",206.4431,254.7926,3.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.15, 15))",350.3889,238.6513,5.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.15, 20))",408.5,158.4826,7.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.15, 25))",500.0,0.0,8.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.2, 10))",214.9704,247.8522,3.6667,1.5275
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.2, 15))",382.8889,202.8424,5.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.2, 20))",483.6667,28.2902,7.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1,"CT (z:2.5759,a:1,(0.2, 25))",500.0,0.0,9.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1,"M (z:2.5759,a:1,10)",33.7179,25.364,3.3333,2.0817
MG:-5 Var:4,z:2.5759 alpha:1,"M (z:2.5759,a:1,15)",213.6548,248.1372,4.3333,3.2146
MG:-5 Var:4,z:2.5759 alpha:1,"M (z:2.5759,a:1,20)",320.1111,198.3886,6.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:1,"M (z:2.5759,a:1,25)",500.0,0.0,7.0,3.6056
MG:-5 Var:4,z:2.5759 alpha:1,"M (z:2.5759,a:1,30)",500.0,0.0,9.0,3.6056
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.1, 10))",44.8917,47.7844,2.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.1, 15))",184.6801,273.1698,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.1, 20))",350.2222,259.4227,5.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.1, 25))",358.8333,244.5078,7.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.15, 10))",44.8917,47.7844,2.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.15, 15))",215.5049,250.7283,4.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.15, 20))",383.4444,201.8801,5.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.15, 25))",485.3333,25.4034,7.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.2, 10))",45.2188,26.9427,2.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.2, 15))",345.0,268.4679,4.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.2, 20))",483.6667,28.2902,6.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:1,"T (z:2.5759,a:1,(0.2, 25))",500.0,0.0,8.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.1, 10))",23.7446,19.2059,2.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.1, 15))",178.7542,276.517,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.1, 20))",201.7963,259.674,6.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.1, 25))",199.8472,260.1878,7.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.15, 10))",23.7446,19.2059,2.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.15, 15))",193.5341,266.1281,3.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.15, 20))",354.8095,251.4773,6.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.15, 25))",352.4583,255.5497,7.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.2, 10))",40.5869,28.7164,2.3333,2.3094
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.2, 15))",272.0,231.0584,4.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.2, 20))",500.0,0.0,6.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:1,"W (z:2.5759,a:1,(0.2, 25))",500.0,0.0,7.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.1, 10))",500.0,0.0,6.0,1.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.1, 15))",500.0,0.0,7.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.1, 20))",500.0,0.0,10.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.1, 25))",500.0,0.0,13.6667,4.0415
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.15, 10))",500.0,0.0,6.0,1.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.15, 15))",500.0,0.0,8.6667,1.5275
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.15, 20))",500.0,0.0,11.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.15, 25))",500.0,0.0,14.0,4.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.2, 10))",500.0,0.0,6.0,1.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.2, 15))",500.0,0.0,9.0,2.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.2, 20))",500.0,0.0,11.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"CT (z:2.5759,a:1.5,(0.2, 25))",500.0,0.0,14.6667,3.5119
MG:-5 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,10)",500.0,0.0,5.0,1.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,15)",500.0,0.0,6.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,20)",500.0,0.0,9.0,2.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,25)",500.0,0.0,11.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"M (z:2.5759,a:1.5,30)",500.0,0.0,14.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.1, 10))",235.8167,229.2501,4.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.1, 15))",482.0,31.1769,6.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.1, 20))",500.0,0.0,9.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.1, 25))",500.0,0.0,11.6667,3.5119
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.15, 10))",235.8167,229.2501,4.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.15, 15))",500.0,0.0,6.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.15, 20))",500.0,0.0,9.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.15, 25))",500.0,0.0,12.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.2, 10))",407.3333,160.5034,4.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.2, 15))",500.0,0.0,6.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.2, 20))",500.0,0.0,9.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1.5,"T (z:2.5759,a:1.5,(0.2, 25))",500.0,0.0,11.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.1, 10))",213.3,249.5299,4.0,1.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.1, 15))",382.8889,202.8424,6.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.1, 20))",500.0,0.0,9.3333,3.5119
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.1, 25))",500.0,0.0,11.6667,3.5119
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.15, 10))",213.3,249.5299,4.0,1.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.15, 15))",382.8889,202.8424,6.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.15, 20))",500.0,0.0,9.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.15, 25))",500.0,0.0,12.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.2, 10))",295.2222,182.7598,4.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.2, 15))",382.8889,202.8424,6.6667,2.0817
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.2, 20))",500.0,0.0,9.0,3.0
MG:-5 Var:4,z:2.5759 alpha:1.5,"W (z:2.5759,a:1.5,(0.2, 25))",500.0,0.0,12.0,3.0
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.1, 10))",500.0,0.0,8.6667,1.5275
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.1, 15))",500.0,0.0,11.6667,1.5275
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.1, 20))",500.0,0.0,15.3333,3.0551
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.1, 25))",500.0,0.0,18.3333,3.5119
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.15, 10))",500.0,0.0,9.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.15, 15))",500.0,0.0,12.0,2.0
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.15, 20))",500.0,0.0,16.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.15, 25))",500.0,0.0,20.3333,2.3094
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.2, 10))",500.0,0.0,18.3333,14.4684
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.2, 15))",500.0,0.0,14.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.2, 20))",500.0,0.0,17.0,3.0
MG:-5 Var:4,z:2.5759 alpha:2,"CT (z:2.5759,a:2,(0.2, 25))",500.0,0.0,22.0,3.0
MG:-5 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,10)",500.0,0.0,6.0,1.0
MG:-5 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,15)",500.0,0.0,8.3333,1.1547
MG:-5 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,20)",500.0,0.0,11.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,25)",500.0,0.0,13.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:2,"M (z:2.5759,a:2,30)",500.0,0.0,17.3333,2.0817
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.1, 10))",500.0,0.0,6.3333,0.5774
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.1, 15))",500.0,0.0,10.0,1.0
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.1, 20))",500.0,0.0,12.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.1, 25))",500.0,0.0,16.0,4.0
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.15, 10))",500.0,0.0,6.3333,0.5774
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.15, 15))",500.0,0.0,9.6667,1.1547
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.15, 20))",500.0,0.0,12.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.15, 25))",500.0,0.0,15.6667,3.5119
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.2, 10))",500.0,0.0,6.0,1.0
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.2, 15))",500.0,0.0,9.6667,1.1547
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.2, 20))",500.0,0.0,12.0,2.0
MG:-5 Var:4,z:2.5759 alpha:2,"T (z:2.5759,a:2,(0.2, 25))",500.0,0.0,15.3333,3.0551
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.1, 10))",500.0,0.0,6.3333,0.5774
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.1, 15))",500.0,0.0,10.0,1.0
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.1, 20))",500.0,0.0,12.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.1, 25))",500.0,0.0,16.3333,3.5119
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.15, 10))",500.0,0.0,6.3333,0.5774
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.15, 15))",500.0,0.0,10.3333,1.5275
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.15, 20))",500.0,0.0,12.6667,3.0551
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.15, 25))",500.0,0.0,16.3333,3.5119
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.2, 10))",500.0,0.0,6.6667,1.5275
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.2, 15))",500.0,0.0,10.0,1.0
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.2, 20))",500.0,0.0,12.3333,2.5166
MG:-5 Var:4,z:2.5759 alpha:2,"W (z:2.5759,a:2,(0.2, 25))",500.0,0.0,15.6667,3.5119
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.1, 10))",500.0,0.0,23.0,15.1327
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.1, 15))",500.0,0.0,26.6667,15.5349
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.1, 20))",500.0,0.0,48.3333,45.6545
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.1, 25))",500.0,0.0,86.3333,107.1276
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.15, 10))",500.0,0.0,23.3333,14.7422
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.15, 15))",500.0,0.0,60.6667,36.5011
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.15, 20))",500.0,0.0,74.6667,40.612
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.15, 25))",500.0,0.0,173.3333,198.7318
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.2, 10))",500.0,0.0,119.3333,86.5583
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.2, 15))",500.0,0.0,174.3333,198.117
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.2, 20))",500.0,0.0,299.0,174.9371
MG:-5 Var:4,z:2.5759 alpha:2.5,"CT (z:2.5759,a:2.5,(0.2, 25))",500.0,0.0,300.0,173.2051
MG:-5 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,10)",500.0,0.0,8.6667,1.5275
MG:-5 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,15)",500.0,0.0,11.6667,2.5166
MG:-5 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,20)",500.0,0.0,15.3333,3.7859
MG:-5 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,25)",500.0,0.0,20.0,5.5678
MG:-5 Var:4,z:2.5759 alpha:2.5,"M (z:2.5759,a:2.5,30)",500.0,0.0,24.3333,3.2146
MG:-5 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.1, 10))",500.0,0.0,9.6667,0.5774
MG:-5 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.1, 15))",500.0,0.0,13.0,1.7321
MG:-5 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.1, 20))",500.0,0.0,17.0,3.0
MG:-5 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.1, 25))",500.0,0.0,22.0,2.6458
MG:-5 Var:4,z:2.5759 alpha:2.5,"T (z:2.5759,a:2.5,(0.15, 10))",500.0,0.0,9.6667,0.5774
