"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:1 Var:1,z:1.6449 alpha:0.75,"WM (z:1.6449,a:0.75,(0.15, 10))",18.6879,4.142,7.6667,4.7258
MG:1 Var:1,z:1.6449 alpha:0.75,"WM (z:1.6449,a:0.75,(0.15, 15))",64.3939,29.4415,10.0,4.5826
MG:1 Var:1,z:1.6449 alpha:0.75,"WM (z:1.6449,a:0.75,(0.15, 20))",230.3889,234.2686,11.0,5.5678
MG:1 Var:1,z:1.6449 alpha:0.75,"WM (z:1.6449,a:0.75,(0.2, 10))",18.1865,6.3139,7.6667,4.7258
MG:1 Var:1,z:1.6449 alpha:0.75,"WM (z:1.6449,a:0.75,(0.2, 15))",79.299,65.5207,10.0,4.5826
MG:1 Var:1,z:1.6449 alpha:0.75,"WM (z:1.6449,a:0.75,(0.2, 20))",130.275,114.2789,11.0,5.5678
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 10))",500.0,0.0,10.6667,5.0332
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 15))",500.0,0.0,13.0,4.3589
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 20))",500.0,0.0,30.3333,27.4287
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 10))",500.0,0.0,10.6667,5.0332
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 15))",500.0,0.0,26.6667,28.006
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 20))",500.0,0.0,52.6667,58.5263
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 10))",500.0,0.0,10.6667,5.0332
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 15))",500.0,0.0,47.0,61.5061
MG:1 Var:1,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 20))",500.0,0.0,85.3333,61.7765
MG:1 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,10)",74.2179,70.8587,9.0,4.5826
MG:1 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,15)",293.4667,213.0766,11.0,6.245
MG:1 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,20)",500.0,0.0,15.0,7.9373
MG:1 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,25)",500.0,0.0,30.3333,25.4231
MG:1 Var:1,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,30)",500.0,0.0,33.0,23.8956
MG:1 Var:1,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 10))",141.0556,55.5158,9.3333,5.1316
MG:1 Var:1,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 15))",500.0,0.0,11.6667,4.7258
MG:1 Var:1,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 20))",500.0,0.0,18.0,8.6603
MG:1 Var:1,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.15, 10))",141.0556,55.5158,9.3333,5.1316
MG:1 Var:1,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.15, 15))",500.0,0.0,11.6667,4.7258
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 10))",204.5556,156.8373,9.0,5.2915
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 15))",409.3333,157.0393,11.6667,4.7258
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 20))",500.0,0.0,18.0,10.4403
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 10))",204.5556,156.8373,9.0,5.2915
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 15))",500.0,0.0,11.3333,4.9329
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 20))",500.0,0.0,17.6667,9.8658
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 10))",219.75,165.2613,9.6667,5.0332
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 15))",485.0,25.9808,11.6667,4.7258
MG:1 Var:1,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 20))",500.0,0.0,14.6667,2.8868
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 10))",500.0,0.0,242.6667,156.0171
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 15))",500.0,0.0,344.3333,96.4175
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 20))",500.0,0.0,361.6667,66.3953
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 10))",500.0,0.0,266.3333,160.7244
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 15))",500.0,0.0,345.3333,94.6854
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 10))",500.0,0.0,340.0,94.5569
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,10)",500.0,0.0,11.0,5.0
MG:1 Var:1,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,15)",500.0,0.0,91.3333,135.7694
MG:1 Var:1,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,20)",500.0,0.0,91.6667,67.5747
MG:1 Var:1,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,25)",500.0,0.0,161.6667,142.5845
MG:1 Var:1,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,30)",500.0,0.0,169.6667,144.0012
MG:1 Var:1,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.1, 10))",500.0,0.0,12.0,5.5678
MG:1 Var:1,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.1, 15))",500.0,0.0,123.0,111.0135
MG:1 Var:1,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.1, 20))",500.0,0.0,227.0,179.8527
MG:1 Var:1,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.15, 10))",500.0,0.0,12.0,5.5678
MG:1 Var:1,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.15, 15))",500.0,0.0,124.0,113.0531
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.1, 10))",500.0,0.0,46.0,64.1171
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.1, 15))",500.0,0.0,123.3333,110.5185
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.1, 20))",500.0,0.0,227.0,179.8527
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.15, 10))",500.0,0.0,46.0,64.1171
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.15, 15))",500.0,0.0,124.3333,113.0369
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.15, 20))",500.0,0.0,227.0,179.8527
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.2, 10))",500.0,0.0,12.0,5.5678
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.2, 15))",500.0,0.0,124.0,113.0531
MG:1 Var:1,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.2, 20))",500.0,0.0,227.0,179.8527
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.1, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.1, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.1, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.15, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.15, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.15, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.2, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.2, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.2, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,10)",500.0,0.0,166.6667,205.4321
MG:1 Var:1,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,15)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,20)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,25)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,30)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.1, 10))",500.0,0.0,340.0,94.5569
MG:1 Var:1,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.1, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.1, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.15, 10))",500.0,0.0,340.0,94.5569
MG:1 Var:1,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.15, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.1, 10))",500.0,0.0,340.0,94.5569
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.1, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.1, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.15, 10))",500.0,0.0,340.0,94.5569
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.15, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.15, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.2, 10))",500.0,0.0,313.6667,85.0314
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.2, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.2, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.1, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.1, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.1, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.15, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.15, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.15, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.2, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.2, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.2, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,10)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,15)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,20)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,25)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,30)",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.1, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.1, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.1, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.15, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.15, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.1, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.1, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.1, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.15, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.15, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.15, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.2, 10))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.2, 15))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.2, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.1, 10))",5.1091,0.4776,6.3333,4.9329
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.1, 15))",8.1469,1.3495,5.6667,6.6583
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.1, 20))",20.1129,15.8239,6.0,7.2111
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.15, 10))",5.5061,0.6073,6.3333,4.9329
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.15, 15))",9.2944,1.6476,5.6667,6.6583
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.15, 20))",23.9208,18.5886,7.0,7.0
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.2, 10))",6.0972,0.8066,6.6667,4.7258
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.2, 15))",11.8696,3.6977,7.6667,4.7258
MG:1 Var:1,z:1.96 alpha:0.5,"CTM (z:1.96,a:0.5,(0.2, 20))",31.6542,28.5906,7.0,7.0
MG:1 Var:1,z:1.96 alpha:0.5,"SWM (z:1.96,a:0.5,10)",3.2949,0.0648,2.0,1.7321
MG:1 Var:1,z:1.96 alpha:0.5,"SWM (z:1.96,a:0.5,15)",3.8515,0.4883,2.0,0.0
MG:1 Var:1,z:1.96 alpha:0.5,"SWM (z:1.96,a:0.5,20)",6.2716,0.4482,4.0,2.0
MG:1 Var:1,z:1.96 alpha:0.5,"SWM (z:1.96,a:0.5,25)",7.694,0.6187,5.3333,6.8069
MG:1 Var:1,z:1.96 alpha:0.5,"SWM (z:1.96,a:0.5,30)",17.1807,11.1601,7.3333,5.1316
MG:1 Var:1,z:1.96 alpha:0.5,"TM (z:1.96,a:0.5,(0.1, 10))",3.7919,0.3887,6.0,5.1962
MG:1 Var:1,z:1.96 alpha:0.5,"TM (z:1.96,a:0.5,(0.1, 15))",5.3266,0.36,4.6667,6.4291
MG:1 Var:1,z:1.96 alpha:0.5,"TM (z:1.96,a:0.5,(0.1, 20))",9.531,2.5582,5.6667,7.3711
MG:1 Var:1,z:1.96 alpha:0.5,"TM (z:1.96,a:0.5,(0.15, 10))",3.7919,0.3887,6.0,5.1962
MG:1 Var:1,z:1.96 alpha:0.5,"TM (z:1.96,a:0.5,(0.15, 15))",4.8863,0.5381,4.6667,6.4291
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.1, 10))",3.8438,0.4491,6.0,5.1962
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.1, 15))",5.5515,0.5459,5.3333,6.1101
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.1, 20))",9.2806,3.0452,5.6667,7.3711
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.15, 10))",3.8438,0.4491,6.0,5.1962
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.15, 15))",5.3312,0.3972,5.3333,6.1101
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.15, 20))",8.7942,1.7943,5.6667,7.3711
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.2, 10))",3.3969,0.1261,5.3333,5.8595
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.2, 15))",4.6028,0.2165,5.0,7.0
MG:1 Var:1,z:1.96 alpha:0.5,"WM (z:1.96,a:0.5,(0.2, 20))",8.4385,2.5591,6.0,7.2111
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.1, 10))",36.6475,15.1271,8.6667,5.6862
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.1, 15))",214.9778,246.8668,10.0,4.5826
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.1, 20))",262.1667,207.9665,11.6667,5.6862
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.15, 10))",51.1004,16.5229,9.0,5.2915
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.15, 15))",246.1667,219.8774,10.3333,5.1316
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.15, 20))",409.6667,156.4619,12.0,5.5678
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.2, 10))",68.4537,25.2472,9.3333,5.1316
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.2, 15))",284.0,194.1546,10.6667,4.7258
MG:1 Var:1,z:1.96 alpha:0.75,"CTM (z:1.96,a:0.75,(0.2, 20))",486.0,24.2487,12.0,5.5678
MG:1 Var:1,z:1.96 alpha:0.75,"SWM (z:1.96,a:0.75,10)",10.9357,6.133,5.6667,2.5166
MG:1 Var:1,z:1.96 alpha:0.75,"SWM (z:1.96,a:0.75,15)",18.075,9.9485,8.3333,4.0415
MG:1 Var:1,z:1.96 alpha:0.75,"SWM (z:1.96,a:0.75,20)",165.0509,230.8995,9.3333,5.0332
MG:1 Var:1,z:1.96 alpha:0.75,"SWM (z:1.96,a:0.75,25)",280.5667,233.1925,10.6667,4.0415
MG:1 Var:1,z:1.96 alpha:0.75,"SWM (z:1.96,a:0.75,30)",346.4444,265.966,11.6667,4.7258
MG:1 Var:1,z:1.96 alpha:0.75,"TM (z:1.96,a:0.75,(0.1, 10))",14.6665,3.9654,7.3333,4.1633
MG:1 Var:1,z:1.96 alpha:0.75,"TM (z:1.96,a:0.75,(0.1, 15))",59.0046,34.4129,9.6667,4.7258
MG:1 Var:1,z:1.96 alpha:0.75,"TM (z:1.96,a:0.75,(0.1, 20))",135.2917,110.6621,10.3333,5.8595
MG:1 Var:1,z:1.96 alpha:0.75,"TM (z:1.96,a:0.75,(0.15, 10))",14.6665,3.9654,7.3333,4.1633
MG:1 Var:1,z:1.96 alpha:0.75,"TM (z:1.96,a:0.75,(0.15, 15))",54.8325,37.1223,9.6667,4.0415
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.1, 10))",13.7976,3.6028,7.6667,4.7258
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.1, 15))",54.1222,20.4302,9.3333,4.9329
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.1, 20))",151.0556,97.9575,10.3333,5.7735
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.15, 10))",13.7976,3.6028,7.6667,4.7258
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.15, 15))",50.1232,24.1776,9.6667,4.7258
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.15, 20))",141.5833,104.3978,11.0,5.5678
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.2, 10))",13.7217,3.8641,7.0,4.5826
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.2, 15))",53.8329,42.2812,9.6667,5.0332
MG:1 Var:1,z:1.96 alpha:0.75,"WM (z:1.96,a:0.75,(0.2, 20))",126.3194,117.5059,11.0,5.5678
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.1, 10))",500.0,0.0,10.0,5.5678
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.1, 15))",500.0,0.0,12.3333,5.1316
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.1, 20))",500.0,0.0,30.3333,27.4287
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.15, 10))",500.0,0.0,10.6667,5.0332
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.15, 15))",500.0,0.0,13.0,4.3589
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.15, 20))",500.0,0.0,30.6667,28.006
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.2, 10))",500.0,0.0,10.6667,5.0332
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.2, 15))",500.0,0.0,46.6667,60.9289
MG:1 Var:1,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.2, 20))",500.0,0.0,72.0,53.7029
MG:1 Var:1,z:1.96 alpha:1,"SWM (z:1.96,a:1,10)",58.8095,50.3995,9.0,4.5826
MG:1 Var:1,z:1.96 alpha:1,"SWM (z:1.96,a:1,15)",293.4667,213.0766,11.0,6.245
MG:1 Var:1,z:1.96 alpha:1,"SWM (z:1.96,a:1,20)",500.0,0.0,15.0,7.9373
MG:1 Var:1,z:1.96 alpha:1,"SWM (z:1.96,a:1,25)",500.0,0.0,27.3333,20.5994
MG:1 Var:1,z:1.96 alpha:1,"SWM (z:1.96,a:1,30)",500.0,0.0,33.0,23.8956
MG:1 Var:1,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.1, 10))",112.1746,48.6302,9.3333,5.1316
MG:1 Var:1,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.1, 15))",409.3333,157.0393,11.6667,4.7258
MG:1 Var:1,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.1, 20))",500.0,0.0,14.0,3.6056
MG:1 Var:1,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.15, 10))",112.1746,48.6302,9.3333,5.1316
MG:1 Var:1,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.15, 15))",409.3333,157.0393,11.3333,4.1633
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.1, 10))",107.25,23.6788,9.0,5.2915
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.1, 15))",409.3333,157.0393,11.3333,4.9329
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.1, 20))",500.0,0.0,17.6667,9.8658
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.15, 10))",107.25,23.6788,9.0,5.2915
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.15, 15))",409.3333,157.0393,11.3333,4.9329
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.15, 20))",500.0,0.0,17.6667,9.8658
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.2, 10))",191.0889,173.5904,9.6667,5.0332
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.2, 15))",409.3333,157.0393,11.6667,4.7258
MG:1 Var:1,z:1.96 alpha:1,"WM (z:1.96,a:1,(0.2, 20))",500.0,0.0,14.3333,3.2146
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.1, 10))",500.0,0.0,242.0,156.5216
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.1, 15))",500.0,0.0,312.6667,84.1982
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.1, 20))",500.0,0.0,361.3333,66.9726
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.15, 10))",500.0,0.0,243.0,156.0096
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.15, 15))",500.0,0.0,344.3333,96.4175
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.15, 20))",500.0,0.0,400.0,0.0
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 10))",500.0,0.0,266.6667,160.1697
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 15))",500.0,0.0,360.3333,68.7047
MG:1 Var:1,z:1.96 alpha:1.5,"CTM (z:1.96,a:1.5,(0.2, 20))",500.0,0.0,400.0,0.0
