"Data (len:900, TCP:500)",z and alpha,Model (Parameters),ARL0,ARL0,ARL1,ARL1
,,,mean,std,mean,std
MG:5 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,10)",500,0,5,0
MG:5 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,15)",500,0,8,0
MG:5 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,20)",500,0,10,0
MG:5 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,25)",500,0,13,0
MG:5 Var:1,z:2.5759 alpha:2,"SWM (z:2.5759,a:2,30)",500,0,14.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 10))",500,0,4.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 15))",500,0,6.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.1, 20))",500,0,8.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 10))",500,0,4.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"TM (z:2.5759,a:2,(0.15, 15))",500,0,6.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 10))",500,0,4.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 15))",500,0,6,1
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.1, 20))",500,0,8,1
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 10))",500,0,4.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 15))",500,0,6,1
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.15, 20))",500,0,8,1
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 10))",500,0,4.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 15))",500,0,6,1
MG:5 Var:1,z:2.5759 alpha:2,"WM (z:2.5759,a:2,(0.2, 20))",500,0,8.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 10))",500,0,6.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 15))",500,0,8.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.1, 20))",500,0,11.3333,1.1547
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 10))",500,0,6.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 15))",500,0,9,0
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.15, 20))",500,0,11.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 10))",500,0,6.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 15))",500,0,9.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"CTM (z:2.5759,a:2.5,(0.2, 20))",500,0,12,1
MG:5 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,10)",500,0,5,0
MG:5 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,15)",500,0,8,0
MG:5 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,20)",500,0,10,0
MG:5 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,25)",500,0,13,0
MG:5 Var:1,z:2.5759 alpha:2.5,"SWM (z:2.5759,a:2.5,30)",500,0,15.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 10))",500,0,5.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 15))",500,0,7.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.1, 20))",500,0,9.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 10))",500,0,5.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"TM (z:2.5759,a:2.5,(0.15, 15))",500,0,7.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 10))",500,0,5.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 15))",500,0,7.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.1, 20))",500,0,9.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 10))",500,0,5.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 15))",500,0,7.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.15, 20))",500,0,9.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 10))",500,0,5.6667,1.1547
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 15))",500,0,7.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:2.5,"WM (z:2.5759,a:2.5,(0.2, 20))",500,0,9.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 10))",500,0,7.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 15))",500,0,9.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.1, 20))",500,0,13,1
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 10))",500,0,7.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 15))",500,0,10.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.15, 20))",500,0,13.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 10))",500,0,7.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 15))",500,0,10.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"CTM (z:2.5759,a:3,(0.2, 20))",500,0,14.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,10)",500,0,6,0
MG:5 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,15)",500,0,8,0
MG:5 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,20)",500,0,11,0
MG:5 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,25)",500,0,13,0
MG:5 Var:1,z:2.5759 alpha:3,"SWM (z:2.5759,a:3,30)",500,0,16,0
MG:5 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 10))",500,0,6.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 15))",500,0,8.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.1, 20))",500,0,11.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.15, 10))",500,0,6.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"TM (z:2.5759,a:3,(0.15, 15))",500,0,8.6667,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 10))",500,0,6.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 15))",500,0,9,1
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.1, 20))",500,0,11.3333,1.1547
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 10))",500,0,6.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 15))",500,0,9,1
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.15, 20))",500,0,11.3333,1.1547
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 10))",500,0,6.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 15))",500,0,9.3333,0.5774
MG:5 Var:1,z:2.5759 alpha:3,"WM (z:2.5759,a:3,(0.2, 20))",500,0,11.6667,0.5774
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 10))",368.5,227.7647,4,1
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 15))",500,0,5.6667,1.5275
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.1, 20))",500,0,7.3333,1.5275
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 10))",386,197.4538,4.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 15))",500,0,6.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.15, 20))",500,0,8,2
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 10))",500,0,4.6667,0.5774
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 15))",500,0,6.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1,"CTM (z:1.6449,a:1,(0.2, 20))",500,0,8.3333,2.0817
MG:5 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,10)",119.8312,153.4193,2.6667,2.5166
MG:5 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,15)",255.3704,237.7704,5,3
MG:5 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,20)",500,0,6,3.6056
MG:5 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,25)",500,0,8.3333,3.2146
MG:5 Var:4,z:1.6449 alpha:1,"SWM (z:1.6449,a:1,30)",500,0,11,3.4641
MG:5 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 10))",207.2889,254.1865,3,1.7321
MG:5 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 15))",408,159.3487,4.6667,1.5275
MG:5 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.1, 20))",500,0,6.6667,2.0817
MG:5 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.15, 10))",207.2889,254.1865,3,1.7321
MG:5 Var:4,z:1.6449 alpha:1,"TM (z:1.6449,a:1,(0.15, 15))",402,154.415,4.6667,1.5275
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 10))",206.9643,253.8931,3,1.7321
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 15))",408,159.3487,4.6667,1.5275
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.1, 20))",500,0,6,1
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 10))",206.9643,253.8931,3,1.7321
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 15))",408,159.3487,4.6667,1.5275
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.15, 20))",500,0,6.6667,2.0817
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 10))",204.8889,256.5332,3,1.7321
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 15))",408,159.3487,4.6667,2.3094
MG:5 Var:4,z:1.6449 alpha:1,"WM (z:1.6449,a:1,(0.2, 20))",500,0,6,1
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 10))",500,0,6.3333,0.5774
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 15))",500,0,9,0
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.1, 20))",500,0,12,1
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 10))",500,0,6.6667,0.5774
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 15))",500,0,10,1
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.15, 20))",500,0,13.3333,0.5774
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 10))",500,0,7.3333,0.5774
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 15))",500,0,10.6667,0.5774
MG:5 Var:4,z:1.6449 alpha:1.5,"CTM (z:1.6449,a:1.5,(0.2, 20))",500,0,14,1.7321
MG:5 Var:4,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,10)",406.3333,162.2354,5.3333,0.5774
MG:5 Var:4,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,15)",500,0,8.3333,1.5275
MG:5 Var:4,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,20)",500,0,10.6667,0.5774
MG:5 Var:4,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,25)",500,0,13.3333,3.0551
MG:5 Var:4,z:1.6449 alpha:1.5,"SWM (z:1.6449,a:1.5,30)",500,0,15,2
MG:5 Var:4,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.1, 10))",500,0,5.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.1, 15))",500,0,7.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.1, 20))",500,0,10.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.15, 10))",500,0,5.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"TM (z:1.6449,a:1.5,(0.15, 15))",500,0,7.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.1, 10))",500,0,5,1
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.1, 15))",500,0,7.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.1, 20))",500,0,10.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.15, 10))",500,0,5,1
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.15, 15))",500,0,7.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.15, 20))",500,0,10.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.2, 10))",500,0,5.6667,1.5275
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.2, 15))",500,0,7.6667,1.5275
MG:5 Var:4,z:1.6449 alpha:1.5,"WM (z:1.6449,a:1.5,(0.2, 20))",500,0,10.3333,1.1547
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.1, 10))",500,0,14.3333,10.116
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.1, 15))",500,0,16.6667,7.2342
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.1, 20))",500,0,19.6667,5.5076
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.15, 10))",500,0,15.3333,9.2916
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.15, 15))",500,0,18.6667,10.6927
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.15, 20))",500,0,24.6667,13.2791
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.2, 10))",500,0,24.6667,24.5832
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.2, 15))",500,0,27,23.388
MG:5 Var:4,z:1.6449 alpha:2,"CTM (z:1.6449,a:2,(0.2, 20))",500,0,33,24.2693
MG:5 Var:4,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,10)",500,0,6,0
MG:5 Var:4,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,15)",500,0,10,2.6458
MG:5 Var:4,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,20)",500,0,13.3333,2.3094
MG:5 Var:4,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,25)",500,0,16.6667,2.5166
MG:5 Var:4,z:1.6449 alpha:2,"SWM (z:1.6449,a:2,30)",500,0,22,2
MG:5 Var:4,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.1, 10))",500,0,7,1
MG:5 Var:4,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.1, 15))",500,0,11,1
MG:5 Var:4,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.1, 20))",500,0,14.3333,1.5275
MG:5 Var:4,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.15, 10))",500,0,7,1
MG:5 Var:4,z:1.6449 alpha:2,"TM (z:1.6449,a:2,(0.15, 15))",500,0,10.6667,0.5774
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.1, 10))",500,0,8,1
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.1, 15))",500,0,11.6667,1.5275
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.1, 20))",500,0,15,1.7321
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.15, 10))",500,0,8,1
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.15, 15))",500,0,11,1
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.15, 20))",500,0,14.3333,1.5275
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.2, 10))",500,0,7.3333,0.5774
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.2, 15))",500,0,11,1.7321
MG:5 Var:4,z:1.6449 alpha:2,"WM (z:1.6449,a:2,(0.2, 20))",500,0,14.6667,2.0817
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.1, 10))",500,0,138.3333,140.8344
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.1, 15))",500,0,154.6667,139.5003
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.1, 20))",500,0,226.6667,163.94
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.15, 10))",500,0,217,180.4356
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.15, 15))",500,0,280.6667,206.6914
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.15, 20))",500,0,281.3333,205.5367
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.2, 10))",500,0,281.3333,205.5367
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.2, 15))",500,0,281.3333,205.5367
MG:5 Var:4,z:1.6449 alpha:2.5,"CTM (z:1.6449,a:2.5,(0.2, 20))",500,0,284,200.9179
MG:5 Var:4,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,10)",500,0,9.6667,2.3094
MG:5 Var:4,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,15)",500,0,25.6667,21.362
MG:5 Var:4,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,20)",500,0,29.6667,20.5994
MG:5 Var:4,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,25)",500,0,32.6667,17.7858
MG:5 Var:4,z:1.6449 alpha:2.5,"SWM (z:1.6449,a:2.5,30)",500,0,54.3333,32.0208
MG:5 Var:4,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.1, 10))",500,0,14.6667,9.815
MG:5 Var:4,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.1, 15))",500,0,19.3333,10.116
MG:5 Var:4,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.1, 20))",500,0,25.3333,12.7017
MG:5 Var:4,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.15, 10))",500,0,14.6667,9.815
MG:5 Var:4,z:1.6449 alpha:2.5,"TM (z:1.6449,a:2.5,(0.15, 15))",500,0,18.6667,10.6927
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.1, 10))",500,0,14.3333,9.2376
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.1, 15))",500,0,18,7.8102
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.1, 20))",500,0,25,13
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.15, 10))",500,0,14.3333,9.2376
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.15, 15))",500,0,19,10.3923
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.15, 20))",500,0,25.3333,12.7017
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.2, 10))",500,0,9,1
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.2, 15))",500,0,17,7.8102
MG:5 Var:4,z:1.6449 alpha:2.5,"WM (z:1.6449,a:2.5,(0.2, 20))",500,0,24.3333,13.5769
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.1, 10))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.1, 15))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.1, 20))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.15, 10))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.15, 15))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.15, 20))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.2, 10))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.2, 15))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"CTM (z:1.6449,a:3,(0.2, 20))",500,0,400,0
MG:5 Var:4,z:1.6449 alpha:3,"SWM (z:1.6449,a:3,10)",500,0,72.3333,74.8955
MG:5 Var:4,z:1.6449 alpha:3,"SWM (z:1.6449,a:3,15)",500,0,224.3333,163.5889
MG:5 Var:4,z:1.6449 alpha:3,"SWM (z:1.6449,a:3,20)",500,0,297.6667,177.2465
MG:5 Var:4,z:1.6449 alpha:3,"SWM (z:1.6449,a:3,25)",500,0,297.6667,177.2465
MG:5 Var:4,z:1.6449 alpha:3,"SWM (z:1.6449,a:3,30)",500,0,348,90.0666
MG:5 Var:4,z:1.6449 alpha:3,"TM (z:1.6449,a:3,(0.1, 10))",500,0,97.3333,79.9771
MG:5 Var:4,z:1.6449 alpha:3,"TM (z:1.6449,a:3,(0.1, 15))",500,0,154.6667,139.5003
MG:5 Var:4,z:1.6449 alpha:3,"TM (z:1.6449,a:3,(0.1, 20))",500,0,247,184.5779
MG:5 Var:4,z:1.6449 alpha:3,"TM (z:1.6449,a:3,(0.15, 10))",500,0,97.3333,79.9771
MG:5 Var:4,z:1.6449 alpha:3,"TM (z:1.6449,a:3,(0.15, 15))",500,0,154.6667,139.5003
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.1, 10))",500,0,138.3333,140.8344
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.1, 15))",500,0,224.6667,163.8119
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.1, 20))",500,0,247,184.5779
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.15, 10))",500,0,138.3333,140.8344
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.15, 15))",500,0,163.3333,125.7073
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.15, 20))",500,0,247.6667,183.4675
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.2, 10))",500,0,59,51.6817
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.2, 15))",500,0,201.6667,161.6859
MG:5 Var:4,z:1.6449 alpha:3,"WM (z:1.6449,a:3,(0.2, 20))",500,0,247,184.5779
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.1, 10))",368.5,227.7647,4,1
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.1, 15))",500,0,5.6667,1.5275
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.1, 20))",500,0,7,2
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.15, 10))",368.5,227.7647,4,1
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.15, 15))",500,0,6,1.7321
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.15, 20))",500,0,7.3333,1.5275
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.2, 10))",500,0,4.6667,0.5774
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.2, 15))",500,0,6.3333,1.1547
MG:5 Var:4,z:1.96 alpha:1,"CTM (z:1.96,a:1,(0.2, 20))",500,0,8.3333,2.0817
MG:5 Var:4,z:1.96 alpha:1,"SWM (z:1.96,a:1,10)",54.5522,47.1677,2.6667,2.5166
MG:5 Var:4,z:1.96 alpha:1,"SWM (z:1.96,a:1,15)",226.0171,247.8556,5,3
MG:5 Var:4,z:1.96 alpha:1,"SWM (z:1.96,a:1,20)",378.3333,210.7328,6,3.6056
MG:5 Var:4,z:1.96 alpha:1,"SWM (z:1.96,a:1,25)",369.1667,226.61,8.3333,3.2146
MG:5 Var:4,z:1.96 alpha:1,"SWM (z:1.96,a:1,30)",500,0,10.6667,2.8868
MG:5 Var:4,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.1, 10))",127.4212,146.0714,3,1.7321
MG:5 Var:4,z:1.96 alpha:1,"TM (z:1.96,a:1,(0.1, 15))",402,154.415,4.3333,2.0817
